antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str,rule_str
frozenset({'BLUE SPOT CERAMIC DRAWER KNOB'}),frozenset({'RED SPOT CERAMIC DRAWER KNOB'}),0.01908884079684812,0.018367460185339326,0.010432273458742577,0.5465116279069767,29.754338509098574,1.0,0.010081659935422189,2.1646256006169438,0.9851977386169553,0.3860369609856263,0.5380263451956827,0.5572437293613433,BLUE SPOT CERAMIC DRAWER KNOB,RED SPOT CERAMIC DRAWER KNOB,BLUE SPOT CERAMIC DRAWER KNOB → RED SPOT CERAMIC DRAWER KNOB
frozenset({'RED SPOT CERAMIC DRAWER KNOB'}),frozenset({'BLUE SPOT CERAMIC DRAWER KNOB'}),0.018367460185339326,0.01908884079684812,0.010432273458742577,0.5679758308157099,29.75433850909857,1.0,0.010081659935422189,2.270500655218484,0.9844737380176323,0.3860369609856263,0.5595685041087236,0.5572437293613433,RED SPOT CERAMIC DRAWER KNOB,BLUE SPOT CERAMIC DRAWER KNOB,RED SPOT CERAMIC DRAWER KNOB → BLUE SPOT CERAMIC DRAWER KNOB
frozenset({'RED SPOT CERAMIC DRAWER KNOB'}),frozenset({'WHITE SPOT RED CERAMIC DRAWER KNOB'}),0.018367460185339326,0.019643748959547194,0.010709727540092116,0.5830815709969789,29.682805059142815,1.0,0.010348921763186832,2.3514341963361587,0.9843912283219641,0.39227642276422764,0.5747276272675925,0.5641396555549867,RED SPOT CERAMIC DRAWER KNOB,WHITE SPOT RED CERAMIC DRAWER KNOB,RED SPOT CERAMIC DRAWER KNOB → WHITE SPOT RED CERAMIC DRAWER KNOB
frozenset({'WHITE SPOT RED CERAMIC DRAWER KNOB'}),frozenset({'RED SPOT CERAMIC DRAWER KNOB'}),0.019643748959547194,0.018367460185339326,0.010709727540092116,0.5451977401129944,29.682805059142815,1.0,0.010348921763186832,2.1583721682881363,0.9856727700806897,0.39227642276422764,0.5366878730681894,0.5641396555549867,WHITE SPOT RED CERAMIC DRAWER KNOB,RED SPOT CERAMIC DRAWER KNOB,WHITE SPOT RED CERAMIC DRAWER KNOB → RED SPOT CERAMIC DRAWER KNOB
frozenset({'BLUE SPOT CERAMIC DRAWER KNOB'}),frozenset({'WHITE SPOT BLUE CERAMIC DRAWER KNOB'}),0.01908884079684812,0.018311969369069418,0.010321291826202764,0.5406976744186047,29.527008456659626,1.0,0.009971737558239838,2.137346092006583,0.9849339491630276,0.38114754098360665,0.5321300543043173,0.5521670190274842,BLUE SPOT CERAMIC DRAWER KNOB,WHITE SPOT BLUE CERAMIC DRAWER KNOB,BLUE SPOT CERAMIC DRAWER KNOB → WHITE SPOT BLUE CERAMIC DRAWER KNOB
frozenset({'WHITE SPOT BLUE CERAMIC DRAWER KNOB'}),frozenset({'BLUE SPOT CERAMIC DRAWER KNOB'}),0.018311969369069418,0.01908884079684812,0.010321291826202764,0.5636363636363637,29.527008456659622,1.0,0.009971737558239838,2.2479214065072233,0.9841545090359413,0.38114754098360665,0.555144589528252,0.5521670190274842,WHITE SPOT BLUE CERAMIC DRAWER KNOB,BLUE SPOT CERAMIC DRAWER KNOB,WHITE SPOT BLUE CERAMIC DRAWER KNOB → BLUE SPOT CERAMIC DRAWER KNOB
"frozenset({'WOODEN STAR CHRISTMAS SCANDINAVIAN', 'WOODEN TREE CHRISTMAS SCANDINAVIAN'})",frozenset({'WOODEN HEART CHRISTMAS SCANDINAVIAN'}),0.014594084678985628,0.02824482548138283,0.012152488763109705,0.832699619771863,29.48149282496806,1.0,0.011740281388291232,5.808445702236276,0.9803882847064619,0.39602169981916807,0.8278369031469132,0.6314775112611771,"WOODEN STAR CHRISTMAS SCANDINAVIAN, WOODEN TREE CHRISTMAS SCANDINAVIAN",WOODEN HEART CHRISTMAS SCANDINAVIAN,"WOODEN STAR CHRISTMAS SCANDINAVIAN, WOODEN TREE CHRISTMAS SCANDINAVIAN → WOODEN HEART CHRISTMAS SCANDINAVIAN"
frozenset({'SMALL CHOCOLATES PINK BOWL'}),frozenset({'SMALL DOLLY MIX DESIGN ORANGE BOWL'}),0.01331779590477776,0.028300316297652738,0.011098163253981465,0.8333333333333333,29.44607843137255,1.0,0.010721265417488671,5.830198102214081,0.9790787919689556,0.3636363636363636,0.8284792416195533,0.6127450980392156,SMALL CHOCOLATES PINK BOWL,SMALL DOLLY MIX DESIGN ORANGE BOWL,SMALL CHOCOLATES PINK BOWL → SMALL DOLLY MIX DESIGN ORANGE BOWL
frozenset({'RED SPOT CERAMIC DRAWER KNOB'}),frozenset({'RED STRIPE CERAMIC DRAWER KNOB'}),0.018367460185339326,0.021363964263914324,0.011542089784140725,0.6283987915407855,29.413960058068817,1.0,0.011149688021122267,2.6335652668995477,0.984077542722964,0.40944881889763773,0.6202866082080117,0.5843292659002628,RED SPOT CERAMIC DRAWER KNOB,RED STRIPE CERAMIC DRAWER KNOB,RED SPOT CERAMIC DRAWER KNOB → RED STRIPE CERAMIC DRAWER KNOB
frozenset({'RED STRIPE CERAMIC DRAWER KNOB'}),frozenset({'RED SPOT CERAMIC DRAWER KNOB'}),0.021363964263914324,0.018367460185339326,0.011542089784140725,0.5402597402597402,29.413960058068817,1.0,0.011149688021122267,2.1351894227607024,0.9870907082540956,0.40944881889763773,0.5316574776269519,0.5843292659002628,RED STRIPE CERAMIC DRAWER KNOB,RED SPOT CERAMIC DRAWER KNOB,RED STRIPE CERAMIC DRAWER KNOB → RED SPOT CERAMIC DRAWER KNOB
frozenset({'SET OF 6 TEA TIME BAKING CASES'}),frozenset({'SET OF 12 MINI LOAF BAKING CASES'}),0.01786804283891016,0.021308473447644416,0.010765218356362021,0.6024844720496894,28.274407996894404,1.0,0.010384477639967731,2.462020871483269,0.9821819975850461,0.37890624999999994,0.5938296008849266,0.5538464026915113,SET OF 6 TEA TIME BAKING CASES,SET OF 12 MINI LOAF BAKING CASES,SET OF 6 TEA TIME BAKING CASES → SET OF 12 MINI LOAF BAKING CASES
frozenset({'SET OF 12 MINI LOAF BAKING CASES'}),frozenset({'SET OF 6 TEA TIME BAKING CASES'}),0.021308473447644416,0.01786804283891016,0.010765218356362021,0.5052083333333333,28.274407996894404,1.0,0.010384477639967731,1.9849403765782023,0.9856346983760125,0.37890624999999994,0.49620653002994514,0.5538464026915113,SET OF 12 MINI LOAF BAKING CASES,SET OF 6 TEA TIME BAKING CASES,SET OF 12 MINI LOAF BAKING CASES → SET OF 6 TEA TIME BAKING CASES
frozenset({'SET OF 3 WOODEN HEART DECORATIONS'}),frozenset({'SET OF 3 WOODEN SLEIGH DECORATIONS'}),0.023639087730980522,0.015204483657954609,0.010099328561123133,0.4272300469483568,28.098951372468388,1.0,0.009739908438028485,1.719356106400456,0.9877612583494937,0.35135135135135137,0.4183869203840839,0.5457318117953462,SET OF 3 WOODEN HEART DECORATIONS,SET OF 3 WOODEN SLEIGH DECORATIONS,SET OF 3 WOODEN HEART DECORATIONS → SET OF 3 WOODEN SLEIGH DECORATIONS
frozenset({'SET OF 3 WOODEN SLEIGH DECORATIONS'}),frozenset({'SET OF 3 WOODEN HEART DECORATIONS'}),0.015204483657954609,0.023639087730980522,0.010099328561123133,0.6642335766423357,28.098951372468385,1.0,0.009739908438028485,2.9078574995838187,0.9793012532067019,0.35135135135135137,0.6561041935022184,0.5457318117953462,SET OF 3 WOODEN SLEIGH DECORATIONS,SET OF 3 WOODEN HEART DECORATIONS,SET OF 3 WOODEN SLEIGH DECORATIONS → SET OF 3 WOODEN HEART DECORATIONS
frozenset({'SMALL MARSHMALLOWS PINK BOWL'}),frozenset({'SMALL DOLLY MIX DESIGN ORANGE BOWL'}),0.023861050996060153,0.028300316297652738,0.018589423450418956,0.7790697674418605,27.528659370725038,1.0,0.01791414816003603,4.39821962096852,0.9872305800880199,0.553719008264463,0.7726352737747569,0.7179662562699498,SMALL MARSHMALLOWS PINK BOWL,SMALL DOLLY MIX DESIGN ORANGE BOWL,SMALL MARSHMALLOWS PINK BOWL → SMALL DOLLY MIX DESIGN ORANGE BOWL
frozenset({'SMALL DOLLY MIX DESIGN ORANGE BOWL'}),frozenset({'SMALL MARSHMALLOWS PINK BOWL'}),0.028300316297652738,0.023861050996060153,0.018589423450418956,0.6568627450980392,27.528659370725034,1.0,0.01791414816003603,2.844747794240053,0.9917407991735685,0.553719008264463,0.6484749888813464,0.7179662562699498,SMALL DOLLY MIX DESIGN ORANGE BOWL,SMALL MARSHMALLOWS PINK BOWL,SMALL DOLLY MIX DESIGN ORANGE BOWL → SMALL MARSHMALLOWS PINK BOWL
frozenset({'FELTCRAFT PRINCESS CHARLOTTE DOLL'}),frozenset({'FELTCRAFT PRINCESS LOLA DOLL'}),0.022917707119471727,0.020476111203595805,0.012818378558348593,0.5593220338983051,27.315832988838366,1.0,0.01234911303883885,2.222765747653379,0.9859877741522448,0.4192377495462795,0.550110036986254,0.5926691470304534,FELTCRAFT PRINCESS CHARLOTTE DOLL,FELTCRAFT PRINCESS LOLA DOLL,FELTCRAFT PRINCESS CHARLOTTE DOLL → FELTCRAFT PRINCESS LOLA DOLL
frozenset({'FELTCRAFT PRINCESS LOLA DOLL'}),frozenset({'FELTCRAFT PRINCESS CHARLOTTE DOLL'}),0.020476111203595805,0.022917707119471727,0.012818378558348593,0.6260162601626016,27.315832988838363,1.0,0.01234911303883885,2.6126330874848906,0.983530066126939,0.4192377495462795,0.6172443789408362,0.5926691470304534,FELTCRAFT PRINCESS LOLA DOLL,FELTCRAFT PRINCESS CHARLOTTE DOLL,FELTCRAFT PRINCESS LOLA DOLL → FELTCRAFT PRINCESS CHARLOTTE DOLL
frozenset({'SET OF 6 SNACK LOAF BAKING CASES'}),frozenset({'SET OF 12 FAIRY CAKE BAKING CASES'}),0.016869208146051827,0.02619166527939626,0.01204150713056989,0.7138157894736842,27.25354733496878,1.0,0.011599674477280036,3.4027325718972814,0.9798365963175778,0.3881932021466905,0.7061185447663835,0.5867807760927743,SET OF 6 SNACK LOAF BAKING CASES,SET OF 12 FAIRY CAKE BAKING CASES,SET OF 6 SNACK LOAF BAKING CASES → SET OF 12 FAIRY CAKE BAKING CASES
frozenset({'SET OF 12 FAIRY CAKE BAKING CASES'}),frozenset({'SET OF 6 SNACK LOAF BAKING CASES'}),0.02619166527939626,0.016869208146051827,0.01204150713056989,0.4597457627118644,27.25354733496878,1.0,0.011599674477280036,1.819755818647308,0.9892167631750257,0.3881932021466905,0.450475723307022,0.5867807760927743,SET OF 12 FAIRY CAKE BAKING CASES,SET OF 6 SNACK LOAF BAKING CASES,SET OF 12 FAIRY CAKE BAKING CASES → SET OF 6 SNACK LOAF BAKING CASES
frozenset({'WOODEN HEART CHRISTMAS SCANDINAVIAN'}),frozenset({'WOODEN STAR CHRISTMAS SCANDINAVIAN'}),0.02824482548138283,0.026580100993285612,0.020420620387325897,0.7229862475442044,27.200282185791455,1.0,0.019669870073493016,3.51397679854197,0.9912328750968282,0.5935483870967742,0.7154221392654263,0.7456267354631252,WOODEN HEART CHRISTMAS SCANDINAVIAN,WOODEN STAR CHRISTMAS SCANDINAVIAN,WOODEN HEART CHRISTMAS SCANDINAVIAN → WOODEN STAR CHRISTMAS SCANDINAVIAN
frozenset({'WOODEN STAR CHRISTMAS SCANDINAVIAN'}),frozenset({'WOODEN HEART CHRISTMAS SCANDINAVIAN'}),0.026580100993285612,0.02824482548138283,0.020420620387325897,0.7682672233820459,27.20028218579145,1.0,0.019669870073493016,4.193429987337095,0.9895376871904945,0.5935483870967742,0.7615317286756423,0.7456267354631252,WOODEN STAR CHRISTMAS SCANDINAVIAN,WOODEN HEART CHRISTMAS SCANDINAVIAN,WOODEN STAR CHRISTMAS SCANDINAVIAN → WOODEN HEART CHRISTMAS SCANDINAVIAN
frozenset({'BLUE STRIPE CERAMIC DRAWER KNOB'}),frozenset({'RED STRIPE CERAMIC DRAWER KNOB'}),0.021363964263914324,0.021363964263914324,0.012374452028189334,0.5792207792207792,27.112045876201716,1.0,0.011918033059119525,2.3257708256690925,0.9841411828841737,0.4076782449725776,0.5700350228134305,0.5792207792207792,BLUE STRIPE CERAMIC DRAWER KNOB,RED STRIPE CERAMIC DRAWER KNOB,BLUE STRIPE CERAMIC DRAWER KNOB → RED STRIPE CERAMIC DRAWER KNOB
frozenset({'RED STRIPE CERAMIC DRAWER KNOB'}),frozenset({'BLUE STRIPE CERAMIC DRAWER KNOB'}),0.021363964263914324,0.021363964263914324,0.012374452028189334,0.5792207792207792,27.112045876201716,1.0,0.011918033059119525,2.3257708256690925,0.9841411828841737,0.4076782449725776,0.5700350228134305,0.5792207792207792,RED STRIPE CERAMIC DRAWER KNOB,BLUE STRIPE CERAMIC DRAWER KNOB,RED STRIPE CERAMIC DRAWER KNOB → BLUE STRIPE CERAMIC DRAWER KNOB
frozenset({'WHITE SPOT RED CERAMIC DRAWER KNOB'}),frozenset({'RED STRIPE CERAMIC DRAWER KNOB'}),0.019643748959547194,0.021363964263914324,0.01120914488652128,0.5706214689265537,26.709531146819284,1.0,0.01078947653574021,2.279191820069568,0.9818473441842402,0.37616387337057733,0.5612479865913713,0.5476483968009391,WHITE SPOT RED CERAMIC DRAWER KNOB,RED STRIPE CERAMIC DRAWER KNOB,WHITE SPOT RED CERAMIC DRAWER KNOB → RED STRIPE CERAMIC DRAWER KNOB
frozenset({'RED STRIPE CERAMIC DRAWER KNOB'}),frozenset({'WHITE SPOT RED CERAMIC DRAWER KNOB'}),0.021363964263914324,0.019643748959547194,0.01120914488652128,0.5246753246753246,26.70953114681928,1.0,0.01078947653574021,2.0624981237736297,0.9835732042244824,0.37616387337057733,0.5151510740914714,0.5476483968009391,RED STRIPE CERAMIC DRAWER KNOB,WHITE SPOT RED CERAMIC DRAWER KNOB,RED STRIPE CERAMIC DRAWER KNOB → WHITE SPOT RED CERAMIC DRAWER KNOB
frozenset({'WOODEN TREE CHRISTMAS SCANDINAVIAN'}),frozenset({'WOODEN HEART CHRISTMAS SCANDINAVIAN'}),0.017202153043671273,0.02824482548138283,0.0128738693746185,0.7483870967741936,26.496431966537806,1.0,0.012387997563995968,3.8621038987278378,0.9791017271557322,0.39522998296422485,0.7410737706125938,0.6020913872869003,WOODEN TREE CHRISTMAS SCANDINAVIAN,WOODEN HEART CHRISTMAS SCANDINAVIAN,WOODEN TREE CHRISTMAS SCANDINAVIAN → WOODEN HEART CHRISTMAS SCANDINAVIAN
frozenset({'WOODEN HEART CHRISTMAS SCANDINAVIAN'}),frozenset({'WOODEN TREE CHRISTMAS SCANDINAVIAN'}),0.02824482548138283,0.017202153043671273,0.0128738693746185,0.45579567779960706,26.496431966537802,1.0,0.012387997563995968,1.8059353938656004,0.9902278831461383,0.39522998296422485,0.44627033536371286,0.6020913872869003,WOODEN HEART CHRISTMAS SCANDINAVIAN,WOODEN TREE CHRISTMAS SCANDINAVIAN,WOODEN HEART CHRISTMAS SCANDINAVIAN → WOODEN TREE CHRISTMAS SCANDINAVIAN
frozenset({'BLUE STRIPE CERAMIC DRAWER KNOB'}),frozenset({'BLUE SPOT CERAMIC DRAWER KNOB'}),0.021363964263914324,0.01908884079684812,0.010709727540092116,0.5012987012987014,26.261348535185746,1.0,0.010301914227468702,1.9669312306938203,0.9829202984474762,0.36007462686567165,0.49159381660371654,0.5311726064633042,BLUE STRIPE CERAMIC DRAWER KNOB,BLUE SPOT CERAMIC DRAWER KNOB,BLUE STRIPE CERAMIC DRAWER KNOB → BLUE SPOT CERAMIC DRAWER KNOB
frozenset({'BLUE SPOT CERAMIC DRAWER KNOB'}),frozenset({'BLUE STRIPE CERAMIC DRAWER KNOB'}),0.01908884079684812,0.021363964263914324,0.010709727540092116,0.561046511627907,26.261348535185743,1.0,0.010301914227468702,2.2294754721404866,0.9806405149866882,0.36007462686567165,0.5514640046522177,0.5311726064633042,BLUE SPOT CERAMIC DRAWER KNOB,BLUE STRIPE CERAMIC DRAWER KNOB,BLUE SPOT CERAMIC DRAWER KNOB → BLUE STRIPE CERAMIC DRAWER KNOB
frozenset({'MODERN FLORAL STATIONERY SET'}),frozenset({'FLORAL FOLK STATIONERY SET'}),0.01936629487819766,0.022640253038122192,0.011486598967870817,0.5931232091690544,26.19772880498904,1.0,0.011048141151417532,2.402102476687995,0.9808236725910471,0.37636363636363634,0.5836980271637727,0.5502380751727625,MODERN FLORAL STATIONERY SET,FLORAL FOLK STATIONERY SET,MODERN FLORAL STATIONERY SET → FLORAL FOLK STATIONERY SET
frozenset({'FLORAL FOLK STATIONERY SET'}),frozenset({'MODERN FLORAL STATIONERY SET'}),0.022640253038122192,0.01936629487819766,0.011486598967870817,0.5073529411764706,26.19772880498904,1.0,0.011048141151417532,1.9905400581576882,0.9841092342036556,0.37636363636363634,0.4976237750645754,0.5502380751727625,FLORAL FOLK STATIONERY SET,MODERN FLORAL STATIONERY SET,FLORAL FOLK STATIONERY SET → MODERN FLORAL STATIONERY SET
frozenset({'SET OF 12 MINI LOAF BAKING CASES'}),frozenset({'SET OF 12 FAIRY CAKE BAKING CASES'}),0.021308473447644416,0.02619166527939626,0.014483103046445813,0.6796875,25.950526350635595,1.0,0.013924998642290208,3.0401821181521287,0.9823985495487216,0.438655462184874,0.6710723367428343,0.6163268008474576,SET OF 12 MINI LOAF BAKING CASES,SET OF 12 FAIRY CAKE BAKING CASES,SET OF 12 MINI LOAF BAKING CASES → SET OF 12 FAIRY CAKE BAKING CASES
frozenset({'SET OF 12 FAIRY CAKE BAKING CASES'}),frozenset({'SET OF 12 MINI LOAF BAKING CASES'}),0.02619166527939626,0.021308473447644416,0.014483103046445813,0.5529661016949152,25.95052635063559,1.0,0.013924998642290208,2.18930047645835,0.9873248172768139,0.438655462184874,0.5432330962546956,0.6163268008474576,SET OF 12 FAIRY CAKE BAKING CASES,SET OF 12 MINI LOAF BAKING CASES,SET OF 12 FAIRY CAKE BAKING CASES → SET OF 12 MINI LOAF BAKING CASES
frozenset({'SET OF 6 TEA TIME BAKING CASES'}),frozenset({'SET OF 12 FAIRY CAKE BAKING CASES'}),0.01786804283891016,0.02619166527939626,0.01204150713056989,0.6739130434782609,25.73005711127487,1.0,0.011573513333335242,2.9863455598098514,0.9786209900686936,0.3760831889081455,0.6651425697488028,0.5668294030950627,SET OF 6 TEA TIME BAKING CASES,SET OF 12 FAIRY CAKE BAKING CASES,SET OF 6 TEA TIME BAKING CASES → SET OF 12 FAIRY CAKE BAKING CASES
frozenset({'SET OF 12 FAIRY CAKE BAKING CASES'}),frozenset({'SET OF 6 TEA TIME BAKING CASES'}),0.02619166527939626,0.01786804283891016,0.01204150713056989,0.4597457627118644,25.73005711127487,1.0,0.011573513333335242,1.817906995215821,0.9869857486595138,0.3760831889081455,0.4499168534849714,0.5668294030950627,SET OF 12 FAIRY CAKE BAKING CASES,SET OF 6 TEA TIME BAKING CASES,SET OF 12 FAIRY CAKE BAKING CASES → SET OF 6 TEA TIME BAKING CASES
frozenset({'BLUE SPOT CERAMIC DRAWER KNOB'}),frozenset({'RED STRIPE CERAMIC DRAWER KNOB'}),0.01908884079684812,0.021363964263914324,0.010376782642472672,0.5436046511627908,25.44493355481728,1.0,0.009968969329849258,2.1442725878548634,0.9793949598847289,0.3450184501845019,0.5336413823205178,0.5146594684385383,BLUE SPOT CERAMIC DRAWER KNOB,RED STRIPE CERAMIC DRAWER KNOB,BLUE SPOT CERAMIC DRAWER KNOB → RED STRIPE CERAMIC DRAWER KNOB
frozenset({'RED STRIPE CERAMIC DRAWER KNOB'}),frozenset({'BLUE SPOT CERAMIC DRAWER KNOB'}),0.021363964263914324,0.01908884079684812,0.010376782642472672,0.4857142857142857,25.444933554817275,1.0,0.009968969329849258,1.9073272540061288,0.9816718476912197,0.3450184501845019,0.4757061233725826,0.5146594684385383,RED STRIPE CERAMIC DRAWER KNOB,BLUE SPOT CERAMIC DRAWER KNOB,RED STRIPE CERAMIC DRAWER KNOB → BLUE SPOT CERAMIC DRAWER KNOB
"frozenset({'DOTCOM POSTAGE', 'SUKI  SHOULDER BAG'})",frozenset({'SKULL SHOULDER BAG'}),0.018644914266688864,0.022362798956772654,0.0105987459075523,0.5684523809523809,25.419554236086494,1.0,0.010181793438240074,2.265421376210513,0.9789119361958176,0.3485401459854015,0.558581016979388,0.5211988951908306,"DOTCOM POSTAGE, SUKI  SHOULDER BAG",SKULL SHOULDER BAG,"DOTCOM POSTAGE, SUKI  SHOULDER BAG → SKULL SHOULDER BAG"
"frozenset({'DOTCOM POSTAGE', 'JAM MAKING SET PRINTED'})",frozenset({'SUKI  SHOULDER BAG'}),0.01642528161589257,0.028133843848843015,0.011597580600410632,0.7060810810810811,25.097213337597957,1.0,0.011135474292255839,3.3065791059855463,0.976189120062626,0.35185185185185186,0.6975726368711981,0.5591549389626314,"DOTCOM POSTAGE, JAM MAKING SET PRINTED",SUKI  SHOULDER BAG,"DOTCOM POSTAGE, JAM MAKING SET PRINTED → SUKI  SHOULDER BAG"
frozenset({'BEADED CRYSTAL HEART PINK ON STICK'}),frozenset({'DOTCOM POSTAGE'}),0.01143110815160091,0.03917651628655457,0.011153654070251373,0.9757281553398058,24.90594488297258,1.0,0.010705823075576814,39.58592752899397,0.9709479545857578,0.2827004219409283,0.9747384976828554,0.6302153524574383,BEADED CRYSTAL HEART PINK ON STICK,DOTCOM POSTAGE,BEADED CRYSTAL HEART PINK ON STICK → DOTCOM POSTAGE
"frozenset({'SUKI  SHOULDER BAG', 'GREEN REGENCY TEACUP AND SAUCER'})",frozenset({'DOTCOM POSTAGE'}),0.010543255091282393,0.03917651628655457,0.010154819377393041,0.9631578947368421,24.585082749366336,1.0,0.009741771372596117,26.07949455793637,0.9695471109595157,0.25666199158485276,0.9616556985880815,0.6111823468018488,"GREEN REGENCY TEACUP AND SAUCER, SUKI  SHOULDER BAG",DOTCOM POSTAGE,"GREEN REGENCY TEACUP AND SAUCER, SUKI  SHOULDER BAG → DOTCOM POSTAGE"
"frozenset({'SUKI  SHOULDER BAG', 'JAM MAKING SET PRINTED'})",frozenset({'DOTCOM POSTAGE'}),0.01204150713056989,0.03917651628655457,0.011597580600410632,0.9631336405529954,24.58446364929962,1.0,0.011125836300195199,26.06233699572724,0.9710164051086847,0.29271708683473396,0.961630455466678,0.6295838174436366,"JAM MAKING SET PRINTED, SUKI  SHOULDER BAG",DOTCOM POSTAGE,"JAM MAKING SET PRINTED, SUKI  SHOULDER BAG → DOTCOM POSTAGE"
"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'RED TOADSTOOL LED NIGHT LIGHT'})",frozenset({'DOTCOM POSTAGE'}),0.010820709172631929,0.03917651628655457,0.010265801009932856,0.9487179487179488,24.216495968620617,1.0,0.009841883320799171,18.736057932412212,0.9691931918454975,0.25837988826815644,0.946626979719674,0.605378804387303,"GREEN REGENCY TEACUP AND SAUCER, RED TOADSTOOL LED NIGHT LIGHT",DOTCOM POSTAGE,"GREEN REGENCY TEACUP AND SAUCER, RED TOADSTOOL LED NIGHT LIGHT → DOTCOM POSTAGE"
frozenset({'LARGE HEART MEASURING SPOONS'}),frozenset({'SMALL HEART MEASURING SPOONS'}),0.0189223683480384,0.024859885688918483,0.011375617335331002,0.6011730205278593,24.182453131545877,1.0,0.010905209421235159,2.4450204336770502,0.9771374572343009,0.351027397260274,0.591005463092958,0.5293811531210725,LARGE HEART MEASURING SPOONS,SMALL HEART MEASURING SPOONS,LARGE HEART MEASURING SPOONS → SMALL HEART MEASURING SPOONS
frozenset({'SMALL HEART MEASURING SPOONS'}),frozenset({'LARGE HEART MEASURING SPOONS'}),0.024859885688918483,0.0189223683480384,0.011375617335331002,0.4575892857142857,24.182453131545874,1.0,0.010905209421235159,1.8087357159674025,0.983087136169262,0.351027397260274,0.4471276311005171,0.5293811531210725,SMALL HEART MEASURING SPOONS,LARGE HEART MEASURING SPOONS,SMALL HEART MEASURING SPOONS → LARGE HEART MEASURING SPOONS
"frozenset({'RECYCLING BAG RETROSPOT ', 'SUKI  SHOULDER BAG'})",frozenset({'DOTCOM POSTAGE'}),0.011486598967870817,0.03917651628655457,0.010432273458742577,0.9082125603864734,23.182575850884756,1.0,0.009982268527200666,10.46791900677279,0.9679829873229041,0.2593103448275862,0.9044700289185467,0.5872507561139165,"RECYCLING BAG RETROSPOT , SUKI  SHOULDER BAG",DOTCOM POSTAGE,"RECYCLING BAG RETROSPOT , SUKI  SHOULDER BAG → DOTCOM POSTAGE"
"frozenset({'JUMBO STORAGE BAG SUKI', 'RED TOADSTOOL LED NIGHT LIGHT'})",frozenset({'DOTCOM POSTAGE'}),0.011264635702791188,0.03917651628655457,0.010099328561123133,0.8965517241379309,22.88492722477288,1.0,0.00965801937705063,9.287960342563297,0.9671982524154487,0.25034387895460797,0.8923337349517559,0.5771710462049429,"JUMBO STORAGE BAG SUKI, RED TOADSTOOL LED NIGHT LIGHT",DOTCOM POSTAGE,"JUMBO STORAGE BAG SUKI, RED TOADSTOOL LED NIGHT LIGHT → DOTCOM POSTAGE"
frozenset({'MODERN FLORAL STATIONERY SET'}),frozenset({'VINTAGE PAISLEY STATIONERY SET'}),0.01936629487819766,0.023417124465900892,0.010376782642472672,0.5358166189111748,22.88140115971157,1.0,0.009923279704866578,2.1038729849469173,0.9751820457389919,0.32020547945205485,0.5246861349734804,0.4894722904982415,MODERN FLORAL STATIONERY SET,VINTAGE PAISLEY STATIONERY SET,MODERN FLORAL STATIONERY SET → VINTAGE PAISLEY STATIONERY SET
frozenset({'VINTAGE PAISLEY STATIONERY SET'}),frozenset({'MODERN FLORAL STATIONERY SET'}),0.023417124465900892,0.01936629487819766,0.010376782642472672,0.44312796208530814,22.88140115971157,1.0,0.009923279704866578,1.7609677598357474,0.9792270647366025,0.32020547945205485,0.43213043259050127,0.4894722904982415,VINTAGE PAISLEY STATIONERY SET,MODERN FLORAL STATIONERY SET,VINTAGE PAISLEY STATIONERY SET → MODERN FLORAL STATIONERY SET
frozenset({'CHRISTMAS CRAFT WHITE FAIRY '}),frozenset({'CHRISTMAS CRAFT LITTLE FRIENDS'}),0.019865712224626825,0.0280228622163032,0.012707396925808778,0.6396648044692737,22.82653354720947,1.0,0.01215070280930933,2.697424925012119,0.9755717611655579,0.361198738170347,0.6292760585373819,0.5465650755019635,CHRISTMAS CRAFT WHITE FAIRY ,CHRISTMAS CRAFT LITTLE FRIENDS,CHRISTMAS CRAFT WHITE FAIRY  → CHRISTMAS CRAFT LITTLE FRIENDS
frozenset({'CHRISTMAS CRAFT LITTLE FRIENDS'}),frozenset({'CHRISTMAS CRAFT WHITE FAIRY '}),0.0280228622163032,0.019865712224626825,0.012707396925808778,0.4534653465346535,22.82653354720947,1.0,0.01215070280930933,1.7933616497339253,0.9837590784121518,0.361198738170347,0.4423879867463619,0.5465650755019635,CHRISTMAS CRAFT LITTLE FRIENDS,CHRISTMAS CRAFT WHITE FAIRY ,CHRISTMAS CRAFT LITTLE FRIENDS → CHRISTMAS CRAFT WHITE FAIRY 
frozenset({'FLORAL FOLK STATIONERY SET'}),frozenset({'VINTAGE PAISLEY STATIONERY SET'}),0.022640253038122192,0.023417124465900892,0.012096997946839797,0.5343137254901961,22.81722191246167,1.0,0.0115668283235066,2.0970832274626967,0.9783229339046378,0.3562091503267974,0.523147204219491,0.5254507016076573,FLORAL FOLK STATIONERY SET,VINTAGE PAISLEY STATIONERY SET,FLORAL FOLK STATIONERY SET → VINTAGE PAISLEY STATIONERY SET
